,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
8391,SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,42,2621
8392,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,42,3100
8393,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,42,3100
8394,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,42,3100
8395,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,42,3100
8396,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,42,3100
8397,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,42,2791
8398,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,42,3001
8399,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,42,3001
8400,Indigo,6E-6722,Delhi,Night,zero,Night,Mumbai,Economy,2.25,42,3001
8401,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,42,3001
8402,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Mumbai,Economy,5.58,42,3102
8403,AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,42,3102
8404,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,42,3291
8405,GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,42,3330
8406,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,42,3330
8407,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,42,3330
8408,SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,42,3371
8409,SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,42,3371
8410,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,42,3501
8411,Indigo,6.00E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,42,3553
8412,Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,42,3553
8413,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,42,3570
8414,Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,42,3570
8415,Indigo,6E-573,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,42,3570
8416,Indigo,6.00E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,42,3631
8417,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,42,3677
8418,Air_India,AI-491,Delhi,Morning,one,Afternoon,Mumbai,Economy,3.92,42,3764
8419,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,42,4170
8420,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,42,3831
8421,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,42,3831
8422,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,42,3831
8423,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,42,3831
8424,Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,42,3855
8425,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,42,3855
8426,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,20.42,42,3855
8427,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,24.83,42,3855
8428,Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,42,3911
8429,SpiceJet,SG-339,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,21.08,42,3977
8430,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,42,4381
8431,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,42,4381
8432,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,18.33,42,4381
8433,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.83,42,4381
8434,Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,42,4107
8435,Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Economy,14.75,42,4161
8436,Air_India,AI-435,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.5,42,4161
8437,Air_India,AI-481,Delhi,Morning,one,Morning,Mumbai,Economy,25.08,42,4161
8438,SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,42,4197
8439,Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.83,42,4233
8440,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,42,4691
8441,Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,42,4691
8442,Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.58,42,4781
8443,SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,42,4581
8444,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5,42,4968
8445,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,42,5040
8446,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,42,5040
8447,Vistara,UK-835,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.58,42,5040
8448,GO_FIRST,G8-1404,Delhi,Morning,one,Evening,Mumbai,Economy,7.08,42,4793
8449,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,42,5227
8450,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7,42,5227
8451,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,42,5227
8452,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,42,5227
8453,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,42,5227
8454,Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,42,5227
8455,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,42,5227
8456,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,42,5227
8457,Vistara,UK-899,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.25,42,5227
8458,Vistara,UK-879,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,42,5227
8459,Air_India,AI-406,Delhi,Morning,one,Afternoon,Mumbai,Economy,5.42,42,4926
8460,Air_India,AI-401,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.25,42,4939
8461,Air_India,AI-764,Delhi,Evening,one,Afternoon,Mumbai,Economy,19.5,42,4939
8462,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,42,5355
8463,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,42,5355
8464,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,42,5355
8465,Vistara,UK-839,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.5,42,5355
8466,Air_India,AI-473,Delhi,Evening,one,Evening,Mumbai,Economy,22.75,42,5026
8467,GO_FIRST,G8-2509,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,42,5087
8468,GO_FIRST,G8-2609,Delhi,Night,one,Morning,Mumbai,Economy,11.83,42,5087
8469,Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,42,5178
8470,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Mumbai,Economy,8.5,42,5230
8471,AirAsia,I5-775,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,14.08,42,5230
8472,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,42,5230
8473,Air_India,AI-411,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.33,42,5231
8474,Air_India,AI-811,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.92,42,5231
8475,Air_India,AI-403,Delhi,Afternoon,one,Evening,Mumbai,Economy,6.33,42,5246
8476,GO_FIRST,G8-7553,Delhi,Afternoon,one,Night,Mumbai,Economy,7.08,42,5323
8477,GO_FIRST,G8-237,Delhi,Afternoon,one,Night,Mumbai,Economy,9.25,42,5323
8478,Air_India,AI-767,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,42,5360
8479,Air_India,AI-762,Delhi,Night,one,Afternoon,Mumbai,Economy,16.17,42,5360
8480,Air_India,AI-465,Delhi,Evening,one,Night,Mumbai,Economy,6.25,42,5507
8481,Air_India,AI-512,Delhi,Afternoon,one,Night,Mumbai,Economy,8.92,42,5507
8482,Air_India,AI-883,Delhi,Night,one,Morning,Mumbai,Economy,10.33,42,5525
8483,Air_India,AI-883,Delhi,Night,one,Evening,Mumbai,Economy,18.58,42,5525
8484,Air_India,AI-762,Delhi,Night,one,Night,Mumbai,Economy,23.83,42,5702
8485,SpiceJet,SG-8483,Delhi,Evening,one,Early_Morning,Mumbai,Economy,13.25,42,5761
8486,Air_India,AI-502,Delhi,Afternoon,one,Morning,Mumbai,Economy,19.08,42,5761
8487,GO_FIRST,G8-194,Delhi,Night,one,Early_Morning,Mumbai,Economy,11.25,42,5806
8488,Air_India,AI-469,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.17,42,5852
8489,Air_India,AI-409,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,42,5927
8490,Air_India,AI-415,Delhi,Evening,one,Evening,Mumbai,Economy,25.08,42,5927
8491,Vistara,UK-811,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.5,42,6296
8492,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,5.75,42,6296
8493,Vistara,UK-813,Delhi,Evening,one,Night,Mumbai,Economy,5.83,42,6296
8494,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6,42,6296
8495,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,6.5,42,6296
8496,Vistara,UK-817,Delhi,Evening,one,Night,Mumbai,Economy,7.33,42,6296
8497,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,42,6296
8498,Vistara,UK-819,Delhi,Afternoon,one,Night,Mumbai,Economy,9.17,42,6296
8499,Vistara,UK-801,Delhi,Morning,one,Night,Mumbai,Economy,11.17,42,6296
8500,Vistara,UK-807,Delhi,Night,one,Morning,Mumbai,Economy,11.58,42,6296
8501,GO_FIRST,G8-2401,Delhi,Morning,one,Evening,Mumbai,Economy,8,42,5958
8502,GO_FIRST,G8-2403,Delhi,Morning,one,Evening,Mumbai,Economy,8,42,5958
8503,GO_FIRST,G8-211,Delhi,Morning,one,Afternoon,Mumbai,Economy,6.75,42,6042
8504,GO_FIRST,G8-211,Delhi,Morning,one,Night,Mumbai,Economy,11.33,42,6042
8505,GO_FIRST,G8-113,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.58,42,6146
8506,Air_India,AI-807,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,42,6181
8507,Air_India,AI-506,Delhi,Morning,one,Morning,Mumbai,Economy,22.83,42,6181
8508,Air_India,AI-885,Delhi,Morning,one,Night,Mumbai,Economy,11.5,42,6433
8509,Air_India,AI-885,Delhi,Morning,one,Evening,Mumbai,Economy,5.67,42,6470
8510,Air_India,AI-453,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8.83,42,6724
8511,Air_India,AI-479,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,42,6724
8512,Air_India,AI-542,Delhi,Morning,one,Afternoon,Mumbai,Economy,26.5,42,6933
8513,Vistara,UK-705,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.5,42,7575
8514,Vistara,UK-707,Delhi,Evening,one,Night,Mumbai,Economy,6,42,7575
8515,Vistara,UK-747,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.5,42,7575
8516,Vistara,UK-737,Delhi,Afternoon,one,Night,Mumbai,Economy,7.58,42,7575
8517,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.83,42,7575
8518,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,13.83,42,7575
8519,Vistara,UK-705,Delhi,Early_Morning,one,Night,Mumbai,Economy,16,42,7575
8520,Vistara,UK-727,Delhi,Night,one,Afternoon,Mumbai,Economy,16.5,42,7575
8521,Vistara,UK-747,Delhi,Early_Morning,one,Night,Mumbai,Economy,17,42,7575
8522,GO_FIRST,G8-7541,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,6.08,42,7234
8523,GO_FIRST,G8-165,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,8,42,7234
8524,GO_FIRST,G8-101,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.5,42,7469
8525,Air_India,AI-429,Delhi,Morning,one,Afternoon,Mumbai,Economy,30.08,42,7761
8526,GO_FIRST,G8-1010,Delhi,Afternoon,one,Evening,Mumbai,Economy,5.83,42,8275
8527,GO_FIRST,G8-213,Delhi,Morning,one,Evening,Mumbai,Economy,6.33,42,8275
8528,GO_FIRST,G8-191,Delhi,Morning,one,Evening,Mumbai,Economy,8.92,42,8275
8529,GO_FIRST,G8-266,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11.75,42,8275
8530,Vistara,UK-855,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.08,42,8805
8531,Air_India,AI-877,Delhi,Morning,one,Evening,Mumbai,Economy,6.42,42,8942
8532,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,7.5,42,10087
8533,GO_FIRST,G8-286,Delhi,Morning,one,Evening,Mumbai,Economy,8.83,42,10087
8534,Vistara,UK-975,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,43,2476
8535,Vistara,UK-953,Delhi,Night,zero,Night,Mumbai,Economy,2.17,43,2476
8536,Vistara,UK-981,Delhi,Night,zero,Night,Mumbai,Economy,2.17,43,2476
8537,Vistara,UK-927,Delhi,Morning,zero,Morning,Mumbai,Economy,2.08,43,2700
8538,Vistara,UK-993,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.17,43,2700
8539,Vistara,UK-951,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,43,2700
8540,Vistara,UK-933,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.17,43,2700
8541,Vistara,UK-985,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,43,2700
8542,Vistara,UK-995,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.25,43,2700
8543,Vistara,UK-945,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,43,2700
8544,GO_FIRST,G8-7533,Delhi,Afternoon,zero,Afternoon,Mumbai,Economy,2.08,43,2410
8545,GO_FIRST,G8-7534,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.08,43,2410
8546,GO_FIRST,G8-7535,Delhi,Evening,zero,Evening,Mumbai,Economy,2.08,43,2410
8547,Indigo,6.00E-171,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.17,43,2410
8548,AirAsia,I5-764,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.17,43,2410
8549,Indigo,6E-2054,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,43,2410
8550,GO_FIRST,G8-530,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,43,2410
8551,Indigo,6E-5001,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,43,2410
8552,GO_FIRST,G8-334,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,43,2410
8553,Indigo,6E-5329,Delhi,Morning,zero,Morning,Mumbai,Economy,2.17,43,2410
8554,GO_FIRST,G8-354,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,43,2410
8555,Indigo,6E-2137,Delhi,Night,zero,Late_Night,Mumbai,Economy,2.17,43,2410
8556,GO_FIRST,G8-2501,Delhi,Late_Night,zero,Early_Morning,Mumbai,Economy,2.25,43,2410
8557,GO_FIRST,G8-336,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,43,2410
8558,GO_FIRST,G8-392,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,43,2410
8559,GO_FIRST,G8-346,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,43,2410
8560,AirAsia,I5-482,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,43,2410
8561,Indigo,6E-6261,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,43,2410
8562,GO_FIRST,G8-330,Delhi,Night,zero,Night,Mumbai,Economy,2.25,43,2410
8563,Indigo,6E-6278,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,43,2410
8564,GO_FIRST,G8-338,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,43,2410
8565,Indigo,6.00E-218,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.33,43,2410
8566,GO_FIRST,G8-323,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,43,2410
8567,Indigo,6E-2081,Delhi,Early_Morning,zero,Early_Morning,Mumbai,Economy,2.42,43,2410
8568,AirAsia,I5-773,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.42,43,2409
8569,AirAsia,I5-721,Delhi,Night,one,Early_Morning,Mumbai,Economy,10.5,43,2409
8570,AirAsia,I5-1529,Delhi,Morning,one,Night,Mumbai,Economy,11,43,2409
8571,AirAsia,I5-773,Delhi,Evening,one,Early_Morning,Mumbai,Economy,11.67,43,2409
8572,AirAsia,I5-740,Delhi,Early_Morning,one,Night,Mumbai,Economy,12.58,43,2409
8573,AirAsia,I5-798,Delhi,Afternoon,one,Late_Night,Mumbai,Economy,13.75,43,2409
8574,AirAsia,I5-788,Delhi,Night,one,Afternoon,Mumbai,Economy,14.25,43,2409
8575,AirAsia,I5-1529,Delhi,Morning,one,Late_Night,Mumbai,Economy,15,43,2409
8576,Indigo,6E-2193,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.83,43,2410
8577,Indigo,6.00E-184,Delhi,Morning,one,Afternoon,Mumbai,Economy,4.17,43,2410
8578,Indigo,6E-2102,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,5.08,43,2410
8579,Indigo,6E-2092,Delhi,Evening,one,Night,Mumbai,Economy,5.33,43,2410
8580,Indigo,6E-2083,Delhi,Early_Morning,one,Morning,Mumbai,Economy,5.42,43,2410
8581,Indigo,6E-2373,Delhi,Afternoon,one,Evening,Mumbai,Economy,6,43,2410
8582,Indigo,6E-2013,Delhi,Early_Morning,one,Morning,Mumbai,Economy,6.58,43,2410
8583,Indigo,6E-2097,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.58,43,2410
8584,Indigo,6.00E-152,Delhi,Morning,one,Evening,Mumbai,Economy,7.67,43,2410
8585,Indigo,6E-607,Delhi,Night,one,Early_Morning,Mumbai,Economy,7.67,43,2410
8586,Indigo,6E-2338,Delhi,Afternoon,one,Night,Mumbai,Economy,8,43,2410
8587,Indigo,6E-2193,Delhi,Afternoon,one,Night,Mumbai,Economy,8.33,43,2410
8588,Indigo,6E-7403,Delhi,Early_Morning,one,Evening,Mumbai,Economy,8.67,43,2410
8589,Indigo,6E-5018,Delhi,Afternoon,one,Night,Mumbai,Economy,10.33,43,2410
8590,Indigo,6E-369,Delhi,Night,one,Morning,Mumbai,Economy,10.42,43,2410
8591,SpiceJet,SG-8709,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,43,2456
8592,SpiceJet,SG-8803,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,43,2456
8593,SpiceJet,SG-8169,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,43,2456
8594,Air_India,AI-868,Delhi,Evening,zero,Evening,Mumbai,Economy,2,43,2476
8595,Air_India,AI-887,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.08,43,2476
8596,Air_India,AI-665,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.17,43,2476
8597,Air_India,AI-865,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,43,2476
8598,Air_India,AI-805,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,43,2476
8599,Air_India,AI-678,Delhi,Morning,zero,Morning,Mumbai,Economy,2.25,43,2476
8600,Air_India,AI-624,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,43,2476
8601,Air_India,AI-636,Delhi,Afternoon,one,Evening,Mumbai,Economy,3.5,43,2476
8602,Air_India,AI-441,Delhi,Evening,one,Night,Mumbai,Economy,3.75,43,2476
8603,SpiceJet,SG-8157,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.33,43,2621
8604,Indigo,6E-549,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,43,3001
8605,Indigo,6E-5328,Delhi,Morning,zero,Morning,Mumbai,Economy,2.5,43,3001
8606,Vistara,UK-943,Delhi,Early_Morning,zero,Morning,Mumbai,Economy,2.25,43,3100
8607,Vistara,UK-977,Delhi,Evening,zero,Night,Mumbai,Economy,2.25,43,3100
8608,Vistara,UK-963,Delhi,Morning,zero,Morning,Mumbai,Economy,2.33,43,3100
8609,Vistara,UK-941,Delhi,Evening,zero,Evening,Mumbai,Economy,2.33,43,3100
8610,Vistara,UK-955,Delhi,Evening,zero,Night,Mumbai,Economy,2.33,43,3100
8611,Indigo,6E-2046,Delhi,Evening,zero,Evening,Mumbai,Economy,2.17,43,3570
8612,Indigo,6E-5041,Delhi,Evening,zero,Night,Mumbai,Economy,2.17,43,3570
8613,Indigo,6E-573,Delhi,Afternoon,zero,Evening,Mumbai,Economy,2.25,43,3570
8614,Air_India,AI-9843,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,9.75,43,3291
8615,Air_India,AI-9643,Delhi,Evening,one,Afternoon,Mumbai,Economy,20.83,43,3291
8616,GO_FIRST,G8-717,Delhi,Evening,one,Night,Mumbai,Economy,4.75,43,3330
8617,GO_FIRST,G8-713,Delhi,Evening,one,Late_Night,Mumbai,Economy,6.08,43,3330
8618,GO_FIRST,G8-717,Delhi,Evening,one,Late_Night,Mumbai,Economy,9.33,43,3330
8619,SpiceJet,SG-2976,Delhi,Evening,one,Night,Mumbai,Economy,4.5,43,3371
8620,SpiceJet,SG-2976,Delhi,Evening,one,Morning,Mumbai,Economy,15.25,43,3371
8621,Air_India,AI-9887,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.17,43,3488
8622,Indigo,6E-2042,Delhi,Night,one,Early_Morning,Mumbai,Economy,9.58,43,3549
8623,Indigo,6.00E-181,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.83,43,3553
8624,Indigo,6E-607,Delhi,Night,one,Morning,Mumbai,Economy,10.17,43,3553
8625,Indigo,6E-2168,Delhi,Evening,one,Night,Mumbai,Economy,4.42,43,3631
8626,AirAsia,I5-747,Delhi,Evening,one,Late_Night,Mumbai,Economy,5.58,43,3733
8627,AirAsia,I5-747,Delhi,Evening,one,Early_Morning,Mumbai,Economy,12.25,43,3733
8628,Vistara,UK-627,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,26.67,43,4170
8629,Air_India,AI-544,Delhi,Evening,one,Night,Mumbai,Economy,6.67,43,3831
8630,Air_India,AI-542,Delhi,Morning,one,Night,Mumbai,Economy,14.17,43,3831
8631,Air_India,AI-560,Delhi,Morning,one,Night,Mumbai,Economy,15.75,43,3831
8632,Air_India,AI-839,Delhi,Night,one,Night,Mumbai,Economy,26.5,43,3831
8633,Air_India,AI-429,Delhi,Morning,one,Evening,Mumbai,Economy,7.25,43,3855
8634,Air_India,AI-439,Delhi,Early_Morning,one,Evening,Mumbai,Economy,11,43,3855
8635,Air_India,AI-540,Delhi,Night,one,Morning,Mumbai,Economy,11.42,43,3855
8636,Air_India,AI-537,Delhi,Evening,one,Morning,Mumbai,Economy,15.83,43,3855
8637,Air_India,AI-540,Delhi,Night,one,Evening,Mumbai,Economy,21.58,43,3855
8638,Air_India,AI-429,Delhi,Morning,one,Morning,Mumbai,Economy,22.25,43,3855
8639,Air_India,AI-439,Delhi,Early_Morning,one,Morning,Mumbai,Economy,26,43,3855
8640,Air_India,AI-537,Delhi,Evening,one,Evening,Mumbai,Economy,26,43,3855
8641,SpiceJet,SG-339,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,21.08,43,3977
8642,Vistara,UK-637,Delhi,Evening,one,Night,Mumbai,Economy,4.42,43,4381
8643,Vistara,UK-706,Delhi,Afternoon,one,Night,Mumbai,Economy,7.92,43,4381
8644,Vistara,UK-637,Delhi,Evening,one,Morning,Mumbai,Economy,18.33,43,4381
8645,Vistara,UK-706,Delhi,Afternoon,one,Morning,Mumbai,Economy,21.83,43,4381
8646,Air_India,AI-471,Delhi,Afternoon,one,Evening,Mumbai,Economy,4.58,43,4107
8647,Air_India,AI-481,Delhi,Morning,one,Night,Mumbai,Economy,14.75,43,4161
8648,SpiceJet,SG-3002,Delhi,Early_Morning,one,Morning,Mumbai,Economy,4.25,43,4197
8649,Indigo,6E-926,Delhi,Evening,one,Night,Mumbai,Economy,4.92,43,4212
8650,Air_India,AI-469,Delhi,Early_Morning,one,Night,Mumbai,Economy,17.17,43,4233
8651,Air_India,AI-531,Delhi,Evening,one,Night,Mumbai,Economy,24.75,43,4317
8652,Vistara,UK-833,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7.33,43,4691
8653,Vistara,UK-833,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.42,43,4691
8654,Vistara,UK-683,Delhi,Afternoon,one,Afternoon,Mumbai,Economy,25.58,43,4781
8655,Indigo,6E-6202,Delhi,Morning,zero,Afternoon,Mumbai,Economy,2.17,43,4479
8656,SpiceJet,SG-2277,Delhi,Afternoon,one,Evening,Mumbai,Economy,25.75,43,4581
8657,Vistara,UK-673,Delhi,Afternoon,one,Evening,Mumbai,Economy,5,43,4968
8658,Vistara,UK-839,Delhi,Afternoon,one,Night,Mumbai,Economy,9.08,43,5040
8659,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,13.08,43,5040
8660,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,15.58,43,5040
8661,Vistara,UK-835,Delhi,Evening,one,Morning,Mumbai,Economy,15.75,43,5040
8662,Vistara,UK-837,Delhi,Evening,one,Morning,Mumbai,Economy,18.25,43,5040
8663,Vistara,UK-835,Delhi,Evening,one,Afternoon,Mumbai,Economy,18.58,43,5040
8664,AirAsia,I5-784,Delhi,Evening,one,Late_Night,Mumbai,Economy,8.5,43,4867
8665,AirAsia,I5-784,Delhi,Evening,one,Early_Morning,Mumbai,Economy,15.17,43,4867
8666,Vistara,UK-879,Delhi,Evening,one,Night,Mumbai,Economy,5.33,43,5227
8667,Vistara,UK-829,Delhi,Early_Morning,one,Afternoon,Mumbai,Economy,7,43,5227
8668,Vistara,UK-899,Delhi,Afternoon,one,Night,Mumbai,Economy,8.25,43,5227
8669,Vistara,UK-859,Delhi,Morning,one,Night,Mumbai,Economy,12.58,43,5227
8670,Vistara,UK-871,Delhi,Night,one,Morning,Mumbai,Economy,13.42,43,5227
8671,Vistara,UK-829,Delhi,Early_Morning,one,Night,Mumbai,Economy,15.5,43,5227
8672,Vistara,UK-879,Delhi,Evening,one,Morning,Mumbai,Economy,16.33,43,5227
8673,Vistara,UK-871,Delhi,Night,one,Afternoon,Mumbai,Economy,17.92,43,5227
